"Id","SalePrice"
1675,185812.703125
1676,179243.9375
1677,215369.390625
1678,409658.6875
1679,409466.375
1680,321420.90625
1681,249945.46875
1682,292176.8125
1683,184929.59375
1684,175662.109375
1685,169780.53125
1686,167301.03125
1687,165005.375
1688,189132.859375
1689,193533.609375
1690,178441.25
1691,166980.71875
1692,264099.90625
1693,165098.421875
1694,179491.625
1695,169048.59375
1696,262370.53125
1697,171062.109375
1698,347179.875
1699,306634.6875
1700,244223.34375
1701,249478.65625
1702,262405.65625
1703,243135.828125
1704,290301.65625
1705,226112.09375
1706,388499.96875
1707,225079.59375
1708,211816.5
1709,256864.296875
1710,227707.75
1711,258186.03125
1712,264915.40625
1713,257545.71875
1714,216813.6875
1715,202641.96875
1716,183575.9375
1717,162972.65625
1718,131369.96875
1719,203553.90625
1720,234255.375
1721,164683.46875
1722,123546.3125
1723,154128.4375
1724,222131.03125
1725,236454.125
1726,185809.40625
1727,164040.96875
1728,182552.03125
1729,159875.8125
1730,168142.875
1731,111988.5546875
1732,118364.875
1733,109511.1875
1734,115554.9140625
1735,120971.84375
1736,106026.7578125
1737,345211.65625
1738,211981.03125
1739,238372.921875
1740,197087.5625
1741,175011.5625
1742,166349.21875
1743,171513.109375
1744,277602.5
1745,209661.171875
1746,240299.28125
1747,205480.546875
1748,210659
1749,157912.828125
1750,131482.65625
1751,209545.828125
1752,111421.5859375
1753,142148.09375
1754,200407.140625
1755,164324.359375
1756,116185.2265625
1757,109506.2109375
1758,136075.578125
1759,163421.53125
1760,158960.9375
1761,135243.3125
1762,170683.125
1763,167603.609375
1764,101648.59375
1765,166926.625
1766,163996.71875
1767,208007.828125
1768,137294.734375
1769,159657.484375
1770,137410.359375
1771,125727.6796875
1772,125697.625
1773,124316.4453125
1774,142547.75
1775,119033.46875
1776,119267.9921875
1777,104484.4765625
1778,121172.328125
1779,114433.28125
1780,162725.5625
1781,124666.421875
1782,85026.4609375
1783,138834.734375
1784,95038.9140625
1785,104444.375
1786,155126.640625
1787,171917.5625
1788,76543.9609375
1789,102054.2734375
1790,84175.65625
1791,177532.15625
1792,148867.515625
1793,132013.984375
1794,136995.53125
1795,126614.6171875
1796,113191.765625
1797,106566.0625
1798,112166.7421875
1799,95827.2109375
1800,119176.4375
1801,120301.109375
1802,133422.625
1803,149643.921875
1804,136389.171875
1805,122304.15625
1806,118437.359375
1807,145081.390625
1808,118245.828125
1809,121696.140625
1810,141822.5625
1811,110202.296875
1812,112060.1796875
1813,107169.0859375
1814,86505.140625
1815,74209.734375
1816,85273.9140625
1817,128214.921875
1818,144193.078125
1819,108181.6875
1820,75599.703125
1821,108723.890625
1822,149102.96875
1823,70222.5234375
1824,125257.1015625
1825,133035.609375
1826,99901.59375
1827,89829.3125
1828,134922.390625
1829,108709.8828125
1830,139110.859375
1831,167106.53125
1832,120920.671875
1833,159441.359375
1834,117812.6328125
1835,148009.140625
1836,128126.2734375
1837,93912.6640625
1838,110051.7421875
1839,84909.0625
1840,150514.125
1841,123486.1015625
1842,88678.765625
1843,127266.8203125
1844,124180.8125
1845,137876.59375
1846,149664.0625
1847,152083.734375
1848,73970.796875
1849,120602.4453125
1850,111666.8671875
1851,148611.125
1852,117698.734375
1853,128989.9609375
1854,167358.03125
1855,147884.65625
1856,223818.671875
1857,178365.078125
1858,154643.6875
1859,142948.75
1860,142598.671875
1861,138575.484375
1862,252622.59375
1863,245013.859375
1864,245013.859375
1865,307352.625
1866,318930.96875
1867,232346.3125
1868,278739.53125
1869,201355.015625
1870,230714.84375
1871,237056.359375
1872,171767.328125
1873,225630.453125
1874,136069.0625
1875,203619.703125
1876,197191.84375
1877,210326.5
1878,202929.828125
1879,126954.6328125
1880,133300.859375
1881,226388.15625
1882,249185.5625
1883,192777.140625
1884,201890.375
1885,241342.765625
1886,272303.71875
1887,209151.3125
1888,263536.625
1889,167560.359375
1890,123564.9609375
1891,133587.046875
1892,98598.640625
1893,126063.3203125
1894,131520.875
1895,143304.40625
1896,115658.671875
1897,104697.7421875
1898,103247.7421875
1899,132332.28125
1900,126225.8046875
1901,157033.875
1902,140197.265625
1903,200199.203125
1904,125456.609375
1905,181142.046875
1906,157110.59375
1907,184935.109375
1908,107391.828125
1909,127427.546875
1910,120102.234375
1911,190923.859375
1912,248572.03125
1913,155736.90625
1914,73077.21875
1915,258814.234375
1916,81693.46875
1917,264723.09375
1918,123692.3671875
1919,154732.796875
1920,158456.859375
1921,418047.9375
1922,320820.125
1923,203200.796875
1924,212917.03125
1925,211451.6875
1926,385473.5
1927,130072.7890625
1928,156994.484375
1929,113176.4296875
1930,126733.1328125
1931,137189.328125
1932,142405.640625
1933,170013.3125
1934,186158.484375
1935,173333.59375
1936,187264.90625
1937,171253.03125
1938,167120.546875
1939,216503.953125
1940,185692.75
1941,172095.015625
1942,181257.140625
1943,193832.140625
1944,322493.4375
1945,377524.1875
1946,134288.078125
1947,316635.375
1948,155344.390625
1949,230637.953125
1950,170792
1951,247367.25
1952,215365.6875
1953,160842.015625
1954,188374.828125
1955,128230.828125
1956,262357.78125
1957,150147.765625
1958,307832.4375
1959,144610.828125
1960,103500.90625
1961,108462.1484375
1962,94373.1875
1963,99795.1953125
1964,104398.5546875
1965,148856.015625
1966,143816.03125
1967,283198.46875
1968,425068.46875
1969,392875.4375
1970,418987.1875
1971,415714.15625
1972,361989.1875
1973,280612.84375
1974,322396.53125
1975,406040.28125
1976,259352.3125
1977,358892.71875
1978,380714.65625
1979,321012.3125
1980,192864.921875
1981,330627.375
1982,234029.28125
1983,212082.3125
1984,162425.359375
1985,205969.5625
1986,206951.4375
1987,181453.84375
1988,172295.3125
1989,180628.453125
1990,213090.4375
1991,227905.046875
1992,218483.546875
1993,168518.796875
1994,241307.5625
1995,179989.40625
1996,258345
1997,301868.375
1998,324560.0625
1999,256211.046875
2000,286303.15625
2001,260965.0625
2002,227497.046875
2003,245436.4375
2004,274340.65625
2005,215906.984375
2006,238035.328125
2007,247337.265625
2008,208554.5625
2009,186061.46875
2010,196925.609375
2011,137683.640625
2012,180755.671875
2013,182024.5
2014,182354.53125
2015,200328.21875
2016,191068.953125
2017,203009.1875
2018,116457.15625
2019,124564.359375
2020,108306.0546875
2021,100138.4375
2022,173164.9375
2023,149728.640625
2024,232996.078125
2025,366083.53125
2026,175884.734375
2027,151925.34375
2028,154186.390625
2029,162882.90625
2030,251585.671875
2031,225918.21875
2032,251063.90625
2033,249682.078125
2034,158775.234375
2035,209473.546875
2036,181088.421875
2037,188449.34375
2038,290578.90625
2039,195455.546875
2040,326198.84375
2041,253778.140625
2042,189862.921875
2043,165414.1875
2044,154434.734375
2045,195214.421875
2046,142521.734375
2047,143980.59375
2048,137935.796875
2049,139629.203125
2050,171474.453125
2051,104875.9296875
2052,132552.34375
2053,129521.2421875
2054,83556.8671875
2055,160889.71875
2056,124868.4296875
2057,120564.8046875
2058,217922.390625
2059,129279.546875
2060,161376.78125
2061,170724.734375
2062,125781.609375
2063,97487.0078125
2064,137315.71875
2065,120589.0703125
2066,170608.78125
2067,139798.0625
2068,146213.453125
2069,86521.4921875
2070,100864.5859375
2071,93429.0234375
2072,126839.4453125
2073,132594.53125
2074,171431.4375
2075,133268.96875
2076,109618.0546875
2077,140552.515625
2078,120133.234375
2079,133883
2080,98962.0390625
2081,112891.6328125
2082,135729.140625
2083,143523.21875
2084,90536.2890625
2085,115883.1796875
2086,126701.8203125
2087,112703.8671875
2088,104233.6171875
2089,77101.9921875
2090,116828.6953125
2091,125257.453125
2092,136301.375
2093,130825.4609375
2094,123173.3203125
2095,141501.5
2096,84303.15625
2097,91733.2109375
2098,136453.078125
2099,72702.4765625
2100,113071.1875
2101,132754.578125
2102,131280.359375
2103,96932.609375
2104,148957.6875
2105,120685.078125
2106,77772.828125
2107,220646.203125
2108,105048.859375
2109,99026.734375
2110,124355.203125
2111,143932.53125
2112,143077.453125
2113,110168.203125
2114,111991.65625
2115,149105.46875
2116,97846.6171875
2117,149264.53125
2118,112721.0234375
2119,94790.7578125
2120,100094.140625
2121,92862.890625
2122,95015.3828125
2123,86876.640625
2124,177617.625
2125,146979.640625
2126,158772.890625
2127,158331.46875
2128,120099.625
2129,86537.953125
2130,131765.671875
2131,148466.6875
2132,112739.109375
2133,112208.96875
2134,108400.0234375
2135,97629.2734375
2136,84826.375
2137,106776.171875
2138,122438.2734375
2139,142817.78125
2140,130050.296875
2141,129314.453125
2142,118557.015625
2143,128617.640625
2144,118284.4453125
2145,125178.8046875
2146,141076
2147,147954.375
2148,124457.859375
2149,127377.7734375
2150,202024.46875
2151,115674.7578125
2152,172440.640625
2153,151155.40625
2154,103896.40625
2155,124414.4140625
2156,237092.6875
2157,220897.671875
2158,226312.96875
2159,202307.421875
2160,176209
2161,235566.015625
2162,325119.96875
2163,334232.59375
2164,223076.53125
2165,171783.09375
2166,142972.59375
2167,207922.28125
2168,203271.390625
2169,193493.4375
2170,224546.515625
2171,130909.78125
2172,119191.671875
2173,168243.59375
2174,210197.28125
2175,277008.15625
2176,305408.6875
2177,234676.921875
2178,216622.71875
2179,135239.109375
2180,191613.234375
2181,192923.703125
2182,225256.765625
2183,199208.8125
2184,120673.7578125
2185,125544.75
2186,130113.015625
2187,136844.078125
2188,147099.109375
2189,222153.234375
2190,93616.9765625
2191,100451.7109375
2192,102682.4453125
2193,101131.421875
2194,102248.6328125
2195,109538.1953125
2196,99741.1171875
2197,114291.6171875
2198,149551.140625
2199,166569.96875
2200,118165.59375
2201,134450.40625
2202,186367.03125
2203,134972.453125
2204,188556.453125
2205,114122.640625
2206,129002.4609375
2207,187243.609375
2208,227599.265625
2209,199381.09375
2210,116194.421875
2211,100781.796875
2212,97889.71875
2213,99063.5078125
2214,128549.4453125
2215,96654.0078125
2216,174183.65625
2217,82504.859375
2218,82293.0703125
2219,77404.796875
2220,70862.828125
2221,260085.5625
2222,228912.46875
2223,276813.4375
2224,208804.140625
2225,154038.125
2226,182774.03125
2227,202764.65625
2228,263997.40625
2229,246867.5625
2230,161826.03125
2231,216914.75
2232,172182.140625
2233,175437.96875
2234,235261.25
2235,203116.234375
2236,289972.125
2237,334609.46875
2238,194602.3125
2239,122354.78125
2240,150837.234375
2241,148500.703125
2242,120913.34375
2243,127482.921875
2244,107392.640625
2245,91085.4921875
2246,130739.953125
2247,112052.8203125
2248,118559
2249,115415.9140625
2250,132668.125
2251,134415.671875
2252,173315.484375
2253,159268.96875
2254,168658.390625
2255,184921.140625
2256,180654.859375
2257,189294.78125
2258,163645.21875
2259,166433.5625
2260,139230.421875
2261,178571.578125
2262,207289.703125
2263,338411.4375
2264,405084.40625
2265,170503.109375
2266,263705.03125
2267,346924.28125
2268,393396.6875
2269,145532.625
2270,186816.96875
2271,208202.109375
2272,206209.4375
2273,162515.5625
2274,168586.9375
2275,160117.15625
2276,175475.875
2277,181332.46875
2278,147724.578125
2279,118610.2890625
2280,112300.46875
2281,171444.0625
2282,178968.65625
2283,102099.921875
2284,96997.3671875
2285,134989.046875
2286,114765.0078125
2287,358253.75
2288,285922.28125
2289,363581.125
2290,415465.71875
2291,332551.875
2292,427397.6875
2293,446986
2294,416054.8125
2295,433088.6875
2296,284489.8125
2297,315388.0625
2298,341353.15625
2299,404559.03125
2300,317882.25
2301,272775.125
2302,229160.53125
2303,254119.09375
2304,240246.046875
2305,169135.6875
2306,172648.90625
2307,182307.546875
2308,209037.90625
2309,268474.75
2310,215578.9375
2311,194759.5625
2312,173413.46875
2313,169925.59375
2314,179903.875
2315,172043.78125
2316,182153.640625
2317,174983.6875
2318,176185.578125
2319,178130.40625
2320,189850.578125
2321,228305.703125
2322,174884.171875
2323,179286.703125
2324,167404.0625
2325,207351.4375
2326,162837.359375
2327,219421.125
2328,228955.90625
2329,183713.640625
2330,173907.71875
2331,353815.6875
2332,371761.375
2333,305480.96875
2334,247580.96875
2335,250221.15625
2336,315709.6875
2337,217883.546875
2338,276195.5625
2339,215836.109375
2340,375613.75
2341,216625.328125
2342,222948.6875
2343,220949.953125
2344,230987.078125
2345,234097.140625
2346,229325.65625
2347,202994.75
2348,246225.53125
2349,171006.484375
2350,286114.5
2351,250094.328125
2352,258492.78125
2353,241132.4375
2354,128278.2421875
2355,147460.203125
2356,145441.390625
2357,202279.0625
2358,194317.6875
2359,119274.015625
2360,110686.7578125
2361,134492.4375
2362,260509.0625
2363,134945.90625
2364,138089.265625
2365,224155.40625
2366,188030.0625
2367,212482.328125
2368,204786.53125
2369,212739.15625
2370,163953.1875
2371,163224.71875
2372,183543.875
2373,267266.53125
2374,278173.96875
2375,244388.734375
2376,260874.734375
2377,365366.34375
2378,133725.640625
2379,188786.578125
2380,124395.7578125
2381,159450.640625
2382,196481.3125
2383,200689.453125
2384,236286.84375
2385,151605.75
2386,126283.421875
2387,126912.3828125
2388,109663.7890625
2389,121512.765625
2390,133586.703125
2391,135154.828125
2392,100906.671875
2393,161709.703125
2394,143985.5
2395,201239.3125
2396,129815.3984375
2397,192073.125
2398,128728.2265625
2399,74132.984375
2400,76183.5234375
2401,101549.9765625
2402,130637.9921875
2403,131723.15625
2404,139911.25
2405,155188.390625
2406,121446.421875
2407,112907.25
2408,139090.21875
2409,121997.640625
2410,164416.359375
2411,108942.9140625
2412,137081.21875
2413,130314.1640625
2414,125373.84375
2415,139636.953125
2416,117788.2265625
2417,116900.625
2418,112148.609375
2419,128580.8046875
2420,115791.4921875
2421,146195.609375
2422,110223.7734375
2423,137634.328125
2424,140067.203125
2425,230177.75
2426,125498.9921875
2427,128999.0546875
2428,166051.234375
2429,111235.2421875
2430,111101.3984375
2431,99611.2109375
2432,121696.3125
2433,130509.484375
2434,133530.859375
2435,135157.03125
2436,106070.4453125
2437,101748.484375
2438,113172.453125
2439,105229.40625
2440,117057.7109375
2441,91270.2734375
2442,86044.796875
2443,100210.28125
2444,122616.4921875
2445,87479.6640625
2446,136388.9375
2447,189527.890625
2448,134795.125
2449,109555.0078125
2450,157246.453125
2451,120472.765625
2452,211342.015625
2453,94868.078125
2454,123564.875
2455,102312.6015625
2456,127314.5859375
2457,116653.21875
2458,102556.5234375
2459,92185.8359375
2460,126673.1875
2461,102307.4296875
2462,129718.9140625
2463,117101.4453125
2464,167102.359375
2465,130748.46875
2466,110375.4921875
2467,138505.203125
2468,85655.6484375
2469,80843.0859375
2470,183139.921875
2471,200988.453125
2472,161519.21875
2473,114167.578125
2474,94251.1484375
2475,210524.546875
2476,107341.34375
2477,117277.1796875
2478,154953.875
2479,111622.7734375
2480,137338.34375
2481,116287.03125
2482,126301.6953125
2483,110238.3515625
2484,113962.1015625
2485,112565.4140625
2486,142751.71875
2487,197609.890625
2488,139265.890625
2489,140559.375
2490,138970.546875
2491,97581.328125
2492,175892.59375
2493,144720.609375
2494,162762.078125
2495,99885.34375
2496,227760.6875
2497,149832.609375
2498,100651.3203125
2499,87319.203125
2500,125330.3984375
2501,128725.984375
2502,133807.46875
2503,103234.640625
2504,179795.125
2505,223216.28125
2506,245726.3125
2507,295419.1875
2508,246392.25
2509,215967.234375
2510,230754.921875
2511,180038.515625
2512,209078.296875
2513,216394.078125
2514,224951.5625
2515,142031.953125
2516,167438.34375
2517,131134.59375
2518,138950.515625
2519,227109.875
2520,212048.484375
2521,190511.8125
2522,225187.28125
2523,124860.90625
2524,131687.25
2525,136664.484375
2526,127262.953125
2527,109533.5703125
2528,127888.4609375
2529,131190.796875
2530,119821.8359375
2531,230020.828125
2532,225880.203125
2533,196507.625
2534,227722.703125
2535,290782.96875
2536,232623.84375
2537,215483.125
2538,192474.5
2539,181606.328125
2540,176592.578125
2541,184290.578125
2542,161553.859375
2543,117584.3046875
2544,119978.59375
2545,129858.609375
2546,142142.34375
2547,129325.75
2548,159102.515625
2549,154969.546875
2550,299016.65625
2551,137039.078125
2552,110332.0078125
2553,92850.5625
2554,113509.984375
2555,100130.21875
2556,95387.0625
2557,106109.4609375
2558,185077.59375
2559,132904.390625
2560,133611.46875
2561,125345.1796875
2562,121275.6796875
2563,128808.3828125
2564,182446.890625
2565,134022.09375
2566,155058.515625
2567,122462.2734375
2568,174191.625
2569,179235.25
2570,114686.6875
2571,173803.65625
2572,163671.25
2573,201986.296875
2574,279265.84375
2575,122880.578125
2576,131841.890625
2577,165915.1875
2578,79321.9609375
2579,80127.7734375
2580,140481.484375
2581,114888.1953125
2582,109889.6640625
2583,243619.9375
2584,154012
2585,185079.625
2586,194233.921875
2587,188099.65625
2588,130672.9765625
2589,134041.90625
2590,215432.09375
2591,217948.796875
2592,220643.65625
2593,251762.71875
2594,177048.09375
2595,189536.15625
2596,313797.3125
2597,175037.875
2598,258095.46875
2599,330242.03125
2600,181278.328125
2601,132597.0625
2602,88026.109375
2603,95413.03125
2604,91245.921875
2605,81546.015625
2606,140307.484375
2607,167985.96875
2608,187328.1875
2609,150510.5
2610,108688.9453125
2611,140893.828125
2612,136716.5625
2613,122272.015625
2614,121807.4296875
2615,149169.109375
2616,126148.140625
2617,165610.890625
2618,173569.375
2619,188209.53125
2620,180487.15625
2621,167552.359375
2622,175293.671875
2623,239966.953125
2624,253746.109375
2625,304055.21875
2626,160856.875
2627,172731.265625
2628,424696.96875
2629,538983.0625
2630,328411.25
2631,452244.71875
2632,431529.4375
2633,291236.65625
2634,401029.53125
2635,139124.421875
2636,187260.0625
2637,159550.265625
2638,245141.5625
2639,188105.625
2640,149686.015625
2641,105443.3359375
2642,192012.125
2643,101084.015625
2644,123314.171875
2645,99883.6796875
2646,94153.4765625
2647,99149.359375
2648,139480.390625
2649,130203.375
2650,131402.8125
2651,145217.6875
2652,439629.40625
2653,248161.578125
2654,241856.421875
2655,371781
2656,319427.625
2657,319600.875
2658,274022.28125
2659,298331.125
2660,342819.40625
2661,339891.96875
2662,328929.53125
2663,261254.875
2664,257420.6875
2665,310340.53125
2666,256460.796875
2667,165309.453125
2668,184619.25
2669,173819.3125
2670,284409.90625
2671,185691.0625
2672,182766.75
2673,200364.015625
2674,196672.375
2675,161317
2676,190854.546875
2677,201016.921875
2678,244354.34375
2679,271427.3125
2680,277547.03125
2681,375713.90625
2682,316768.53125
2683,479077.71875
2684,294642.15625
2685,335612.46875
2686,247348
2687,295730.5
2688,216889.25
2689,209697.109375
2690,409011.53125
2691,185524.640625
2692,131191.9375
2693,193339.9375
2694,130515
2695,190220.65625
2696,181659.640625
2697,184505.59375
2698,194163.140625
2699,171181.5
2700,160860.3125
2701,157075.546875
2702,112379.0703125
2703,153126.03125
2704,128355.375
2705,104930.875
2706,109540.6640625
2707,119071.0546875
2708,115586.359375
2709,107484.046875
2710,109283.8984375
2711,266940.03125
2712,362879.53125
2713,162880.859375
2714,150162.53125
2715,163989.1875
2716,147085.734375
2717,174603.125
2718,224827.21875
2719,157488.28125
2720,168013.71875
2721,138601.5625
2722,169823.375
2723,138162.421875
2724,118257.7890625
2725,120168.1328125
2726,137695.1875
2727,162992.65625
2728,152307.359375
2729,149721.625
2730,137479.3125
2731,113713.84375
2732,104297.1015625
2733,153013.15625
2734,143419.796875
2735,130566.9921875
2736,134727.59375
2737,112785.46875
2738,141419.6875
2739,148943.28125
2740,134055.28125
2741,139885.796875
2742,144901.140625
2743,140587.484375
2744,133911.984375
2745,124786.03125
2746,126656.71875
2747,143790.703125
2748,117025.0625
2749,117181.7734375
2750,124899.515625
2751,126069.9921875
2752,198629.84375
2753,149736.8125
2754,219382.578125
2755,115431.7734375
2756,88374.0625
2757,82583.640625
2758,85641.046875
2759,153559.390625
2760,131436.46875
2761,132444.125
2762,139282.78125
2763,176359.6875
2764,162827.234375
2765,243681.875
2766,134570.015625
2767,99655.9765625
2768,129270.078125
2769,122602.984375
2770,137974.390625
2771,107383.9140625
2772,115912.8984375
2773,160485.28125
2774,141706.796875
2775,122731.7578125
2776,139551.34375
2777,150493.359375
2778,115547.8046875
2779,136450.3125
2780,97002.2109375
2781,90599.4453125
2782,92869.59375
2783,93119.6953125
2784,113703.484375
2785,129838.796875
2786,79684.4375
2787,104949.4921875
2788,85858.2578125
2789,175227.0625
2790,95253.390625
2791,112642.0703125
2792,84768.8515625
2793,170721.5
2794,92267.0234375
2795,102399.984375
2796,93152.8203125
2797,184467.75
2798,115529.90625
2799,104303.2421875
2800,83722.53125
2801,100585.4453125
2802,129150.875
2803,155021.03125
2804,156149.40625
2805,94437.0390625
2806,80756.984375
2807,147360.46875
2808,135904.75
2809,121074.6015625
2810,121536.296875
2811,148237.78125
2812,131097.5
2813,159296.5
2814,166611.90625
2815,89542.9765625
2816,222426.84375
2817,139310.203125
2818,122720.9453125
2819,156583.65625
2820,136792.65625
2821,109550.8203125
2822,184785.5
2823,242157.8125
2824,174913.734375
2825,154799.546875
2826,117550.546875
2827,134725.625
2828,226517.625
2829,184000.59375
2830,215922.890625
2831,178425.515625
2832,229625.703125
2833,283803.96875
2834,210899.734375
2835,215653.1875
2836,191806.015625
2837,147805.4375
2838,145276.96875
2839,178620.265625
2840,186784.359375
2841,205969.453125
2842,229510.203125
2843,137901.953125
2844,144900.78125
2845,111427.5390625
2846,209375.9375
2847,199557.828125
2848,201458.421875
2849,210244.984375
2850,282855.84375
2851,215239.90625
2852,243304.234375
2853,239869.8125
2854,135911.078125
2855,194922.015625
2856,201086.859375
2857,187341.71875
2858,198145.3125
2859,139167.828125
2860,116420.84375
2861,130734
2862,198546.03125
2863,121907.1953125
2864,236720.34375
2865,134403.390625
2866,141397.078125
2867,89034.1875
2868,113384.2265625
2869,125509.40625
2870,142051.328125
2871,98730.5234375
2872,71867.5390625
2873,100333.8203125
2874,145274.140625
2875,109287.2578125
2876,156069.03125
2877,138178.9375
2878,159343.90625
2879,135545.109375
2880,98977.3984375
2881,133894.265625
2882,163260.46875
2883,180732.578125
2884,178978.3125
2885,164540.5625
2886,209160.09375
2887,97634
2888,130506.75
2889,79569.671875
2890,86820.6875
2891,137471.375
2892,72854.9765625
2893,97217.3046875
2894,75227.8984375
2895,265614.625
2896,236694.703125
2897,207308.375
2898,152360.265625
2899,212662.09375
2900,149709.078125
2901,199117.40625
2902,174444.953125
2903,338447.53125
2904,349961.34375
2905,120099.1953125
2906,195567.796875
2907,108443.6015625
2908,120756.34375
2909,140516.90625
2910,85102.2734375
2911,85947.6484375
2912,141588.046875
2913,85369.8125
2914,84574.765625
2915,86991.0546875
2916,89692.875
2917,146897.71875
2918,123334.1796875
2919,235337.203125
