"Id","SalePrice"
1873,221802.5625
1874,134585.59375
1875,198066.265625
1876,197704.953125
1877,211808.1875
1878,206065.234375
1879,127344.0859375
1880,131706.15625
1881,241013.953125
1882,239449.84375
1883,196277.09375
1884,203206.375
1885,246789.359375
1886,286976.21875
1887,205290.0625
1888,268845.4375
1889,163355.46875
1890,120676.5546875
1891,138596.9375
1892,100429.6953125
1893,119545.59375
1894,129436.09375
1895,133680.078125
1896,122216.34375
1897,110440.984375
1898,106658.7734375
1899,133400.3125
1900,133110.078125
1901,164014.40625
1902,142585.453125
1903,184691.75
1904,119205.59375
1905,182603.03125
1906,160993.71875
1907,184905.4375
1908,112625.2265625
1909,128285.9140625
1910,121733.703125
1911,188914.625
1912,235085.765625
1913,142929.109375
1914,70154.1484375
1915,317537.375
1916,74058.09375
1917,262799.15625
1918,136218.75
1919,157760.984375
1920,149756.984375
1921,411634.25
1922,324645.8125
1923,197636.703125
1924,203890.015625
1925,215699.984375
1926,387526.96875
1927,136847.09375
1928,146797
1929,119158.2109375
1930,132571.359375
1931,135270
1932,138629.53125
1933,172944.6875
1934,181543.296875
1935,177110.171875
1936,184339.84375
1937,177627.703125
1938,172365.640625
1939,234627.59375
1940,185878.09375
1941,175450.765625
1942,184620.59375
1943,198038.484375
1944,315161.6875
1945,377429.53125
1946,146023.234375
1947,319286.625
1948,166561.546875
1949,234581.515625
1950,178810.453125
1951,253175.921875
1952,224645.71875
1953,151338.0625
1954,189914.21875
1955,131561.890625
1956,264609.8125
1957,156283.78125
1958,295221.34375
1959,139567.59375
1960,111575.8046875
1961,110788.6171875
1962,97031.21875
1963,104123.546875
1964,106566.828125
1965,146334.34375
1966,138109.671875
1967,296588.15625
1968,455372.4375
1969,404726.625
1970,448310.125
1971,433188.90625
1972,366587.15625
1973,260214.375
1974,313203.5625
1975,455256.6875
1976,270016.15625
1977,340682.9375
1978,361652.3125
1979,322435.59375
1980,189333.875
1981,328933.21875
1982,229361.78125
1983,205918.390625
1984,168673.640625
1985,217646.5
1986,213468.515625
1987,173677.890625
1988,179724.46875
1989,185392.703125
1990,206598.875
1991,234265.921875
1992,214385.71875
1993,167036.375
1994,235469.84375
1995,184577.265625
1996,243900.46875
1997,304535.9375
1998,330935.09375
1999,253952.5
2000,286488.75
2001,261368.296875
2002,239954.5
2003,254879.4375
2004,268298.5625
2005,219894.40625
2006,239945.75
2007,253124.578125
2008,210433.359375
2009,190875.546875
2010,195910.984375
2011,131547.890625
2012,177276.890625
2013,185038.609375
2014,184807.984375
2015,200444.53125
2016,195079.75
2017,202927.6875
2018,121519.9921875
2019,127567.7265625
2020,109644.28125
2021,108777.0859375
2022,175828.359375
2023,143747.84375
2024,222367.1875
2025,354308.75
2026,177332.0625
2027,148460.375
2028,147035.453125
2029,170238.1875
2030,268582.25
2031,240967.765625
2032,266593.0625
2033,263159.4375
2034,154018.4375
2035,208896.234375
2036,178074
2037,184274.046875
2038,285096.90625
2039,207086.34375
2040,327502.53125
2041,268079.34375
2042,191862.5
2043,164636.15625
2044,162989.875
2045,202072.046875
2046,138104.9375
2047,151553.421875
2048,136086.453125
2049,139262.1875
2050,170030.265625
2051,112391.984375
2052,123532.546875
2053,136977.578125
2054,87998.2265625
2055,160601.1875
2056,128500.4765625
2057,123510.0859375
2058,230438.203125
2059,122387.1796875
2060,169515.015625
2061,164251.5625
2062,122004.734375
2063,107726.4609375
2064,130399.7578125
2065,113571.6953125
2066,157566.515625
2067,136676.65625
2068,136730.640625
2069,95198.8359375
2070,109395.5078125
2071,98257.0078125
2072,125381.8984375
2073,134125.53125
2074,164056.578125
2075,135401.4375
2076,109098.2890625
2077,136305.578125
2078,123145.78125
2079,133201.203125
2080,106150.71875
2081,118648.6171875
2082,137232.296875
2083,143574.15625
2084,101908.6484375
2085,114796.4921875
2086,115888.7265625
2087,118058.671875
2088,106914.8046875
2089,84417.5546875
2090,130289.2578125
2091,123710.8984375
2092,137670.125
2093,129192.7109375
2094,127685
2095,143401.5625
2096,89514.8359375
2097,95444.25
2098,138323.578125
2099,68017.65625
2100,103475.7890625
2101,130630.3203125
2102,138180.078125
2103,103328.4609375
2104,136207.65625
2105,127911.109375
2106,83085.7578125
2107,201309.265625
2108,111612.140625
2109,102583.4609375
2110,126099.2421875
2111,147713.34375
2112,133656.671875
2113,116125.1953125
2114,109065.03125
2115,151652.484375
2116,105130.9375
2117,150844.6875
2118,116718.8125
2119,100090.0625
2120,104500.3125
2121,95162.4453125
2122,97453.171875
2123,93703.5234375
2124,170918.3125
2125,133480.984375
2126,158817.484375
2127,154455.203125
2128,128620.515625
2129,96720.5625
2130,138829.765625
2131,141216.953125
2132,112548.1875
2133,113343.9296875
2134,112502.59375
2135,101991.359375
2136,82816.6796875
2137,113384.4375
2138,123713.5625
2139,147499.265625
2140,134470.765625
2141,137320.203125
2142,118365.421875
2143,134734.890625
2144,111800.5859375
2145,130572.1171875
2146,147270.078125
2147,145752.65625
2148,128959.078125
2149,139280.21875
2150,213098.78125
2151,120583.2890625
2152,172353.34375
2153,154352.359375
2154,103560.8203125
2155,136317.796875
2156,223019.0625
2157,227355.25
2158,223375.453125
2159,210780.53125
2160,164149.203125
2161,246220.265625
2162,363738.8125
2163,323609.5
2164,246664.3125
2165,178254.140625
2166,140565.828125
2167,204774.859375
2168,200153
2169,198771.5625
2170,221364.46875
2171,139417.296875
2172,122156.5078125
2173,163262.59375
2174,223849.3125
2175,276632.53125
2176,313790.71875
2177,231125.71875
2178,211468.78125
2179,140415.296875
2180,205099.71875
2181,192587.578125
2182,221391.359375
2183,195088.0625
2184,132346.375
2185,128349.84375
2186,127338.640625
2187,141383.03125
2188,153654.984375
2189,222062.796875
2190,95277.59375
2191,102116.53125
2192,95801.0390625
2193,102782.1171875
2194,108652.2890625
2195,116090.625
2196,107593.84375
2197,110243.84375
2198,150086.90625
2199,157960.15625
2200,132338.84375
2201,133548.671875
2202,186918.640625
2203,148336.34375
2204,177682.21875
2205,110677.234375
2206,132392.0625
2207,190452.4375
2208,231332.828125
2209,186384.1875
2210,116114.765625
2211,104517.84375
2212,107138.703125
2213,105161.1328125
2214,131334.265625
2215,101940.6640625
2216,149971.828125
2217,82841.28125
2218,84714.3984375
2219,77395.1875
2220,78456.25
2221,318901.4375
2222,248866.921875
2223,276646
2224,209154
2225,148717.953125
2226,177663.875
2227,202476.328125
2228,268724.9375
2229,234353.4375
2230,160327.8125
2231,214344.109375
2232,176545.3125
2233,180254.40625
2234,244312.4375
2235,216333.40625
2236,266099.75
2237,354161.0625
2238,198893.796875
2239,108454.78125
2240,155412.40625
2241,154775.53125
2242,120649.8359375
2243,125492.984375
2244,98970.59375
2245,92678.9609375
2246,137104.921875
2247,105639.984375
2248,119902.90625
2249,122338.28125
2250,134421.15625
2251,126484.2578125
2252,173255.921875
2253,154960.9375
2254,172799.578125
2255,183365.578125
2256,189300.640625
2257,183477.90625
2258,164271.46875
2259,171876.125
2260,144328.5625
2261,179341.71875
2262,199756.578125
2263,324449.65625
2264,400306.65625
2265,166045.03125
2266,284764.5
2267,363979.34375
2268,368529.59375
2269,146012.6875
2270,180648.796875
2271,223554.75
2272,193296.5
2273,168101.609375
2274,168711.984375
2275,152805.015625
2276,176311.921875
2277,176616.046875
2278,149904.4375
2279,123603.7109375
2280,112679.2421875
2281,173936.75
2282,175402.90625
2283,102697.3046875
2284,105817.8359375
2285,139734.53125
2286,120803.5625
2287,341771.8125
2288,277977.65625
2289,349411.375
2290,439171.09375
2291,318472.875
2292,424058.59375
2293,480102.15625
2294,399610.21875
2295,458719.625
2296,261507.828125
2297,311406.1875
2298,311174.15625
2299,395443.90625
2300,305406.25
2301,282489.90625
2302,239129.546875
2303,245925
2304,233136.09375
2305,183048.96875
2306,183668.890625
2307,188350.140625
2308,217782.5625
2309,276160
2310,209174.609375
2311,188857.828125
2312,174985.953125
2313,175259.984375
2314,172565.984375
2315,174577.890625
2316,192518.4375
2317,180642.125
2318,180102.546875
2319,173336.96875
2320,184766.828125
2321,232311.5625
2322,169143.1875
2323,176459.671875
2324,163671.28125
2325,209331.390625
2326,161250.984375
2327,219666.5625
2328,216122.859375
2329,184331.78125
2330,174440.328125
2331,341660.625
2332,402934.5625
2333,299017.59375
2334,254038.9375
2335,254476.390625
2336,318003.40625
2337,205450.203125
2338,280532.625
2339,229076.75
2340,390673.1875
2341,205691.28125
2342,231176.5625
2343,219727.515625
2344,240322.15625
2345,231104.421875
2346,215766.125
2347,195112.296875
2348,242107.71875
2349,166927.71875
2350,275560.375
2351,247000.59375
2352,245527.28125
2353,241817.578125
2354,119768.9609375
2355,147260.328125
2356,145386.921875
2357,198888.484375
2358,191459.203125
2359,125142.9296875
2360,113368.3359375
2361,132106.734375
2362,243707.140625
2363,134861.3125
2364,141985.765625
2365,225091.859375
2366,183024.265625
2367,218630.34375
2368,203207.109375
2369,217453.546875
2370,169802.703125
2371,169604.4375
2372,184082.921875
2373,253785.609375
2374,276806.75
2375,239152.21875
2376,261008.125
2377,346170.21875
2378,132327.15625
2379,195452.453125
2380,136889.375
2381,147061.328125
2382,197460.28125
2383,200101.953125
2384,239338.671875
2385,153851.546875
2386,131326.8125
2387,132150.09375
2388,115504.1015625
2389,116132.5703125
2390,138122.890625
2391,133029.328125
2392,107418.0625
2393,154934.046875
2394,148481.0625
2395,198411.1875
2396,124600.75
2397,197333.6875
2398,127863.5859375
2399,75760.8046875
2400,68921.703125
2401,105327.6328125
2402,121917.171875
2403,130865.578125
2404,143613.6875
2405,148898.390625
2406,132839.09375
2407,121274.765625
2408,135777.609375
2409,116462.453125
2410,163504.015625
2411,118598.984375
2412,144001.25
2413,124519.0390625
2414,126394.4296875
2415,133269.984375
2416,119927.7890625
2417,119837.8984375
2418,116738.890625
2419,128577.2109375
2420,122734.375
2421,149585.125
2422,111045.2421875
2423,123393.8828125
2424,142230.46875
2425,209407.875
2426,124558.8515625
2427,137055.234375
2428,170105.671875
2429,112874.96875
2430,129883.171875
2431,101277.140625
2432,124840.359375
2433,129169.96875
2434,129391.1875
2435,132087.90625
2436,113956.125
2437,105963.734375
2438,120075.2109375
2439,106346.46875
2440,117122.640625
2441,94487.8984375
2442,94629.984375
2443,104453.6796875
2444,123779.15625
2445,84038.90625
2446,135107.765625
2447,179608.1875
2448,136573.40625
2449,111745.3046875
2450,155560.921875
2451,124437.6171875
2452,198797.234375
2453,105408.8203125
2454,121064.1953125
2455,105854.4921875
2456,129338.203125
2457,117165.421875
2458,109014.125
2459,97038.9453125
2460,129206.3046875
2461,115308.890625
2462,135377.15625
2463,114405.3828125
2464,159228.984375
2465,135268.640625
2466,114404.3125
2467,138138.1875
2468,86593.3359375
2469,84283
2470,178698.203125
2471,197139.109375
2472,156441.953125
2473,115998.671875
2474,96042.75
2475,204782.640625
2476,109499.3515625
2477,124243.53125
2478,155446.296875
2479,104881.734375
2480,136409.40625
2481,113964.78125
2482,127407.171875
2483,114431.5078125
2484,120293.4609375
2485,113371.4453125
2486,135597.328125
2487,185831.5625
2488,145795.53125
2489,141265.3125
2490,131664.46875
2491,101629.625
2492,173036.046875
2493,139600.015625
2494,155185.703125
2495,101873.265625
2496,214133.28125
2497,152826.171875
2498,107823.1953125
2499,96907.203125
2500,125930.625
2501,120594.234375
2502,134047.84375
2503,94207.6015625
2504,176014.890625
2505,224764.140625
2506,262101.609375
2507,291583.8125
2508,261170.078125
2509,221440.140625
2510,231346.890625
2511,182399.171875
2512,213044.046875
2513,208097.5625
2514,220948.5
2515,137224.1875
2516,164012.671875
2517,130914.5
2518,141704.5625
2519,226765.578125
2520,205193.5625
2521,194984.78125
2522,214821.625
2523,130449.21875
2524,136208.359375
2525,136100.21875
2526,126361.625
2527,107767.6796875
2528,126747.40625
2529,123507.0078125
2530,115096.25
2531,246643.25
2532,226431.328125
2533,198013.140625
2534,231602.421875
2535,281593.53125
2536,225038.109375
2537,223445.203125
2538,180246.96875
2539,192662.078125
2540,171316.640625
2541,179212.25
2542,165582.734375
2543,128431.4375
2544,119329.09375
2545,127684.3359375
2546,132566.9375
2547,127358.390625
2548,155713.078125
2549,157966.9375
2550,236228.859375
2551,138040.0625
2552,118567.3984375
2553,98128.4140625
2554,120138.5859375
2555,108720.1640625
2556,99636.65625
2557,110849.921875
2558,159102.0625
2559,131032.921875
2560,132426.875
2561,126547.2578125
2562,132487.21875
2563,148421.953125
2564,177030.65625
2565,134539.828125
2566,157658.578125
2567,126528.34375
2568,180055.890625
2569,180570.59375
2570,115299.9921875
2571,171132.203125
2572,158950.4375
2573,205479.796875
2574,238625.5625
2575,117688.9921875
2576,128900.7890625
2577,156602.828125
2578,85489.25
2579,80162.7265625
2580,138560.015625
2581,120302.9296875
2582,115284.6953125
2583,279885.96875
2584,152688.484375
2585,191435.875
2586,197661.3125
2587,188222.609375
2588,138461.6875
2589,143123.125
2590,217711.109375
2591,201270.609375
2592,220077.984375
2593,255197.234375
2594,173517.3125
2595,201656.65625
2596,328203.875
2597,181958.609375
2598,245745.828125
2599,302221.71875
2600,172737.828125
2601,135885.796875
2602,87600.296875
2603,92126.8046875
2604,87643.328125
2605,85023.5703125
2606,143298.546875
2607,168795.265625
2608,187149.8125
2609,158812.671875
2610,110006.578125
2611,139897.84375
2612,133449.28125
2613,123280.1328125
2614,121524.703125
2615,150536.875
2616,130436.90625
2617,152150.9375
2618,175549.78125
2619,189662.859375
2620,183927.4375
2621,176603.984375
2622,183136.390625
2623,240118.578125
2624,264024.84375
2625,274091.03125
2626,160568.296875
2627,171059.796875
2628,428210.5625
2629,563083.8125
2630,338709.46875
2631,443814.25
2632,423668.71875
2633,307020.9375
2634,394633.15625
2635,144354.40625
2636,185839.546875
2637,169370.21875
2638,233359.953125
2639,179204.359375
2640,155493.6875
2641,102229.9375
2642,199041.53125
2643,103925.25
2644,121974.0390625
2645,99512.7890625
2646,94904.7421875
2647,101670.453125
2648,132796.171875
2649,132364.890625
2650,131090.890625
2651,144391.875
2652,441812.34375
2653,232638.90625
2654,246708.75
2655,369476.59375
2656,324318.4375
2657,336692.90625
2658,278328.78125
2659,294197.21875
2660,338680.65625
2661,328674.1875
2662,337346.34375
2663,266587.15625
2664,277191.75
2665,326969.8125
2666,291159.96875
2667,167350.515625
2668,178285.96875
2669,176164.828125
2670,273451.0625
2671,179939.03125
2672,184256.953125
2673,207750.265625
2674,197755.703125
2675,160831.109375
2676,191000.171875
2677,190320.578125
2678,233208.78125
2679,271888.0625
2680,272933.03125
2681,397210.4375
2682,326142.40625
2683,549676.125
2684,292657.375
2685,330475.78125
2686,256127.390625
2687,307675.125
2688,216616.09375
2689,202488.890625
2690,452883.125
2691,187236.171875
2692,117807.203125
2693,195203.078125
2694,115134.0625
2695,192508.5
2696,184078.65625
2697,187488.171875
2698,190721.984375
2699,172723.15625
2700,159409.453125
2701,153247.5625
2702,115158.34375
2703,145004.484375
2704,134055.578125
2705,113988.53125
2706,118696.28125
2707,119326.8984375
2708,123796.8671875
2709,105513.375
2710,117953.6015625
2711,253840.609375
2712,366273.25
2713,158486.21875
2714,145234.625
2715,168674.328125
2716,148344.421875
2717,183414.28125
2718,220087.46875
2719,159527.015625
2720,161385.3125
2721,133196.46875
2722,162321.90625
2723,141544.28125
2724,123795.8984375
2725,128597.1171875
2726,136380.546875
2727,167547.46875
2728,158972.859375
2729,152190.84375
2730,131880.609375
2731,118115.859375
2732,114318.8515625
2733,153529.75
2734,136983.640625
2735,123888.046875
2736,144787.53125
2737,119533.8671875
2738,137955.875
2739,141983.578125
2740,131011.0078125
2741,127920.046875
2742,140513.859375
2743,146139.546875
2744,135753.28125
2745,127559.1953125
2746,127650.9921875
2747,144277.640625
2748,116282.0390625
2749,121323.2265625
2750,121110.6640625
2751,124278.0625
2752,190739.328125
2753,149732.578125
2754,212082.5625
2755,121914.171875
2756,96921.6015625
2757,82783.1171875
2758,89233.4296875
2759,155859.984375
2760,129133.859375
2761,145305.03125
2762,132768.46875
2763,177535.640625
2764,156778.484375
2765,241710.171875
2766,139163.796875
2767,99882.1640625
2768,132175.90625
2769,119583.7109375
2770,138147.828125
2771,115239.6640625
2772,115456.65625
2773,149142.1875
2774,133793.65625
2775,123028.578125
2776,140065.640625
2777,144559.328125
2778,117523.421875
2779,122901.171875
2780,103140.890625
2781,97572.9296875
2782,95015.7265625
2783,93965.765625
2784,116155.6015625
2785,135021.484375
2786,77116.65625
2787,110875.125
2788,87185.375
2789,177364.59375
2790,94203.0234375
2791,112361.9140625
2792,69926.875
2793,174152.140625
2794,98480.25
2795,114998.96875
2796,103617.1328125
2797,182372.125
2798,120639.453125
2799,117693.125
2800,84262.90625
2801,104579.2265625
2802,127549.75
2803,157552.71875
2804,147613.265625
2805,103110.96875
2806,84016.421875
2807,151078.40625
2808,145453
2809,131036.578125
2810,123814.40625
2811,147775.453125
2812,136617.171875
2813,153027.78125
2814,154858.484375
2815,91782.578125
2816,222317.171875
2817,137265.859375
2818,127409.375
2819,162893.96875
2820,132919.703125
2821,110614.234375
2822,182051.265625
2823,237149.125
2824,172729.359375
2825,152703.703125
2826,120257.78125
2827,135436.453125
2828,216852.625
2829,190188.734375
2830,220031.75
2831,185650.390625
2832,227490.609375
2833,295132.59375
2834,211199.265625
2835,217250.640625
2836,191056.515625
2837,146941.25
2838,133229.921875
2839,180892.703125
2840,180984.671875
2841,207177.109375
2842,224919.625
2843,151640.109375
2844,150667.96875
2845,114479.375
2846,210447.03125
2847,198599.203125
2848,205716.9375
2849,207851.984375
2850,276106.03125
2851,226544.90625
2852,230238.78125
2853,235282.15625
2854,141161.21875
2855,197554.375
2856,205422.390625
2857,189268.9375
2858,198664.546875
2859,142575.390625
2860,119794.453125
2861,128786.9765625
2862,197613.96875
2863,120387.8671875
2864,245703.0625
2865,135515.46875
2866,139264.109375
2867,92968.515625
2868,110593.578125
2869,119446.40625
2870,146988.3125
2871,95579.1875
2872,71415.984375
2873,104507.8671875
2874,137694.125
2875,108298.2578125
2876,155396.734375
2877,144874.421875
2878,164273.265625
2879,137797.46875
2880,98151.6796875
2881,144572.75
2882,159808.609375
2883,178480.75
2884,186145.28125
2885,184554.40625
2886,206665.453125
2887,100703
2888,127415.90625
2889,77211.765625
2890,89100.6171875
2891,136306.328125
2892,73719.703125
2893,92908.7890625
2894,66678.96875
2895,312121.96875
2896,272248.0625
2897,200680.796875
2898,149588.984375
2899,220648.9375
2900,145228.328125
2901,190189.328125
2902,184839.78125
2903,346326.4375
2904,341717.71875
2905,116685.3359375
2906,202211.125
2907,111585.6328125
2908,122822.9140625
2909,139554.34375
2910,82581.1640625
2911,84517.359375
2912,143938.875
2913,84740.578125
2914,81643.75
2915,81750.1171875
2916,85096.1171875
2917,147598.390625
2918,114936
2919,224649.40625
